img,left_15,left_30,left_45,left_60,left_75,right_15,right_30,right_45,right_60,right_75,speed,label,steer
./img_data/img_A01_drarker_0.jpg,254,277,202,126,90,132,114,198,126,64,0,2,0
./img_data/img_A01_drarker_10.jpg,254,277,202,126,90,132,114,198,126,64,0,0,9128
./img_data/img_A01_drarker_20.jpg,254,277,197,126,90,132,114,198,126,64,0,0,9128
./img_data/img_A01_drarker_30.jpg,254,277,197,126,90,132,114,198,126,64,0,0,9128
./img_data/img_A01_drarker_40.jpg,214,10000,197,126,90,133,115,193,126,64,1,0,9128
./img_data/img_A01_drarker_50.jpg,214,10000,197,126,90,133,115,193,126,64,1,0,9128
./img_data/img_A01_drarker_60.jpg,134,114,198,126,78,135,10000,193,126,64,2,0,9128
./img_data/img_A01_drarker_70.jpg,134,114,198,126,78,135,10000,193,126,64,2,0,9655
./img_data/img_A01_drarker_80.jpg,260,284,199,126,81,136,285,200,126,64,3,0,9655
./img_data/img_A01_drarker_90.jpg,264,287,201,126,10000,138,118,194,126,64,4,0,9128
./img_data/img_A01_drarker_100.jpg,266,315,202,126,10000,10000,291,194,126,64,5,0,9128
./img_data/img_A01_drarker_110.jpg,270,292,202,126,10000,10000,120,194,126,64,5,0,9128
./img_data/img_A01_drarker_120.jpg,228,295,202,126,83,142,121,204,126,64,6,0,9655
./img_data/img_A01_drarker_130.jpg,276,298,203,126,91,143,122,101,126,64,6,0,9655
./img_data/img_A01_drarker_140.jpg,278,292,204,126,91,10000,123,195,126,64,7,0,9655
./img_data/img_A01_drarker_150.jpg,233,292,206,126,10000,145,123,195,126,64,7,0,9655
./img_data/img_A01_drarker_160.jpg,280,292,207,126,10000,145,123,195,126,64,8,0,9655
./img_data/img_A01_drarker_170.jpg,280,293,208,126,87,145,123,195,126,64,8,0,9655
./img_data/img_A01_drarker_180.jpg,281,293,208,126,87,136,10000,195,126,64,9,0,9655
./img_data/img_A01_drarker_190.jpg,281,292,209,126,87,145,123,195,126,64,10,0,9655
./img_data/img_A01_drarker_200.jpg,281,292,210,126,10000,145,123,195,126,64,10,0,9655
./img_data/img_A01_drarker_210.jpg,284,295,210,126,83,145,298,195,126,64,11,0,9655
./img_data/img_A01_drarker_220.jpg,288,262,212,126,83,144,10000,195,126,64,11,0,9655
./img_data/img_A01_drarker_230.jpg,296,262,260,126,83,144,122,214,126,64,12,0,9655
./img_data/img_A01_drarker_240.jpg,234,263,269,126,85,144,122,216,126,64,12,0,9655
./img_data/img_A01_drarker_250.jpg,10000,269,269,126,84,143,187,263,126,64,13,0,9655
./img_data/img_A01_drarker_260.jpg,10000,269,269,126,84,143,187,263,126,64,13,0,9655
./img_data/img_A01_drarker_270.jpg,10000,187,269,126,84,143,184,270,126,64,14,0,9655
./img_data/img_A01_drarker_280.jpg,235,188,269,126,79,143,286,270,126,64,15,0,9655
./img_data/img_A01_drarker_290.jpg,148,298,269,129,95,143,121,270,126,64,15,0,9655
./img_data/img_A01_drarker_300.jpg,280,183,246,132,95,144,121,270,126,64,16,0,9655
./img_data/img_A01_drarker_310.jpg,286,183,247,134,88,143,121,270,126,64,16,0,9655
./img_data/img_A01_drarker_320.jpg,292,190,257,133,88,142,285,243,126,64,17,0,9655
./img_data/img_A01_drarker_330.jpg,298,303,260,133,84,142,180,243,126,64,18,0,9655
./img_data/img_A01_drarker_340.jpg,304,303,245,133,96,142,179,244,126,64,18,0,9655
./img_data/img_A01_drarker_350.jpg,311,303,245,133,98,10000,190,244,126,64,19,0,9655
./img_data/img_A01_drarker_360.jpg,10000,303,245,133,86,10000,301,244,126,64,19,0,9655
./img_data/img_A01_drarker_370.jpg,10000,303,245,133,93,10000,297,245,126,64,20,0,9655
./img_data/img_A01_drarker_380.jpg,10000,303,245,133,85,141,296,245,126,64,20,0,9655
./img_data/img_A01_drarker_390.jpg,10000,303,245,133,10000,140,10000,246,95,64,21,0,9655
./img_data/img_A01_drarker_400.jpg,247,303,246,133,10000,140,300,246,126,64,22,0,9655
./img_data/img_A01_drarker_410.jpg,248,301,245,133,87,10000,299,252,94,63,22,0,9655
./img_data/img_A01_drarker_420.jpg,10000,10000,245,129,10000,236,299,259,126,63,23,0,9655
./img_data/img_A01_drarker_430.jpg,10000,305,246,129,85,236,298,251,126,63,23,0,9655
./img_data/img_A01_drarker_440.jpg,244,317,245,129,94,240,297,250,126,63,24,0,9655
./img_data/img_A01_drarker_450.jpg,242,10000,245,133,97,239,290,249,126,63,24,0,9655
./img_data/img_A01_drarker_460.jpg,10000,10000,246,133,97,230,309,248,133,63,25,0,9655
./img_data/img_A01_drarker_470.jpg,10000,10000,245,125,97,238,307,245,92,63,26,0,9655
./img_data/img_A01_drarker_480.jpg,10000,311,247,125,88,246,10000,246,125,63,26,0,9655
./img_data/img_A01_drarker_490.jpg,10000,10000,247,125,97,10000,313,191,91,63,27,0,9655
./img_data/img_A01_drarker_500.jpg,10000,320,209,125,88,10000,10000,191,90,64,27,0,9655
./img_data/img_A01_drarker_510.jpg,10000,320,209,125,10000,10000,10000,245,125,64,28,0,9655
./img_data/img_A01_drarker_520.jpg,10000,10000,209,125,84,10000,268,191,125,64,28,0,9655
./img_data/img_A01_drarker_530.jpg,10000,10000,209,124,10000,10000,267,245,125,63,29,0,9655
./img_data/img_A01_drarker_540.jpg,10000,10000,206,124,10000,10000,265,190,125,63,30,0,9655
./img_data/img_A01_drarker_550.jpg,10000,10000,206,124,10000,10000,315,152,124,63,30,0,9655
./img_data/img_A01_drarker_560.jpg,10000,10000,206,124,87,10000,261,190,124,63,31,0,9655
./img_data/img_A01_drarker_570.jpg,10000,10000,206,124,97,10000,260,189,124,63,31,0,9655
./img_data/img_A01_drarker_580.jpg,10000,10000,206,124,10000,10000,258,189,124,63,32,0,9655
./img_data/img_A01_drarker_590.jpg,10000,318,206,124,99,10000,256,189,124,63,32,0,9655
./img_data/img_A01_drarker_600.jpg,10000,245,143,124,85,10000,254,189,124,63,33,0,9655
./img_data/img_A01_drarker_610.jpg,10000,241,141,124,88,10000,10000,188,124,63,33,0,9655
./img_data/img_A01_drarker_620.jpg,10000,10000,208,124,99,10000,311,188,124,63,34,0,9655
./img_data/img_A01_drarker_630.jpg,10000,10000,138,124,105,10000,314,188,124,63,35,0,9655
./img_data/img_A01_drarker_640.jpg,10000,232,207,124,10000,10000,305,188,124,63,35,0,9655
./img_data/img_A01_drarker_650.jpg,10000,10000,207,124,100,10000,286,191,124,63,36,0,9655
./img_data/img_A01_drarker_660.jpg,10000,227,207,124,92,10000,286,245,124,63,36,0,9655
./img_data/img_A01_drarker_670.jpg,10000,223,207,124,86,10000,286,136,124,64,37,0,9655
./img_data/img_A01_drarker_680.jpg,10000,10000,210,124,90,10000,282,246,124,64,37,0,9655
./img_data/img_A01_drarker_690.jpg,10000,10000,208,124,93,10000,282,133,124,64,38,0,9655
./img_data/img_A01_drarker_700.jpg,10000,215,208,124,84,10000,282,131,124,64,39,0,9655
./img_data/img_A01_drarker_710.jpg,10000,10000,208,124,94,10000,306,129,124,64,39,0,9655
./img_data/img_A01_drarker_720.jpg,10000,208,209,124,85,10000,223,128,124,64,40,0,10182
./img_data/img_A01_drarker_730.jpg,10000,204,209,125,87,10000,220,126,124,64,40,0,10182
./img_data/img_A01_drarker_740.jpg,10000,201,210,125,87,10000,293,221,125,64,41,0,10182
./img_data/img_A01_drarker_750.jpg,10000,197,210,126,88,10000,215,122,125,64,41,0,10709
./img_data/img_A01_drarker_760.jpg,10000,194,211,126,86,10000,211,121,126,65,42,0,10709
./img_data/img_A01_drarker_770.jpg,10000,192,212,126,89,10000,306,119,126,60,43,0,11236
./img_data/img_A01_drarker_780.jpg,10000,192,212,127,95,10000,204,116,126,65,43,0,11236
./img_data/img_A01_drarker_790.jpg,10000,313,213,127,90,10000,203,116,126,65,44,0,11764
./img_data/img_A01_drarker_800.jpg,10000,312,214,127,10000,10000,197,116,127,66,44,0,11764
./img_data/img_A01_drarker_810.jpg,10000,10000,215,128,10000,10000,194,234,127,61,45,0,12291
./img_data/img_A01_drarker_820.jpg,10000,10000,216,129,98,10000,189,235,128,87,46,0,12291
./img_data/img_A01_drarker_830.jpg,10000,10000,217,130,107,10000,183,236,129,67,46,0,12291
./img_data/img_A01_drarker_840.jpg,10000,10000,218,130,115,10000,180,237,129,67,47,0,12291
./img_data/img_A01_drarker_850.jpg,10000,10000,220,131,93,10000,173,238,129,67,47,0,12291
./img_data/img_A01_drarker_860.jpg,289,320,221,131,93,10000,168,239,129,62,48,0,12291
./img_data/img_A01_drarker_870.jpg,274,320,222,132,93,10000,154,241,130,68,49,0,12291
./img_data/img_A01_drarker_880.jpg,278,10000,223,133,104,10000,146,242,131,68,49,0,12291
./img_data/img_A01_drarker_890.jpg,10000,10000,225,133,98,10000,145,244,132,69,50,0,12291
./img_data/img_A01_drarker_900.jpg,10000,10000,226,134,109,10000,146,245,133,63,50,0,12291
./img_data/img_A01_drarker_910.jpg,10000,10000,227,135,101,296,299,246,132,69,51,0,12291
./img_data/img_A01_drarker_920.jpg,10000,10000,228,135,97,274,303,247,133,70,52,0,12291
./img_data/img_A01_drarker_930.jpg,10000,10000,229,136,99,237,10000,249,133,69,52,0,12291
./img_data/img_A01_drarker_940.jpg,10000,10000,230,137,110,178,305,250,134,70,53,0,12291
