img,left_15,left_30,left_45,left_60,left_75,right_15,right_30,right_45,right_60,right_75,speed,label,steer
./img_data/img_B02_demon_0.jpg,132,114,191,130,61,262,277,190,136,85,0,2,0
./img_data/img_B02_demon_10.jpg,132,114,191,130,61,262,277,190,136,85,0,0,0
./img_data/img_B02_demon_20.jpg,132,114,191,130,61,262,277,190,136,85,0,0,0
./img_data/img_B02_demon_30.jpg,133,114,191,153,61,132,113,190,136,62,1,0,0
./img_data/img_B02_demon_40.jpg,134,114,96,153,61,132,113,190,136,62,1,0,0
./img_data/img_B02_demon_50.jpg,135,115,192,115,61,133,114,190,136,62,2,0,0
./img_data/img_B02_demon_60.jpg,136,292,97,131,61,134,114,193,136,62,2,0,0
./img_data/img_B02_demon_70.jpg,136,116,97,153,61,135,115,190,136,62,3,0,0
./img_data/img_B02_demon_80.jpg,137,117,98,153,61,136,116,191,136,62,3,0,0
./img_data/img_B02_demon_90.jpg,138,118,197,153,61,137,117,191,136,62,4,0,0
./img_data/img_B02_demon_100.jpg,140,312,99,131,61,139,118,191,136,85,5,0,0
./img_data/img_B02_demon_110.jpg,141,120,100,127,61,140,292,194,136,85,5,0,0
./img_data/img_B02_demon_120.jpg,141,120,100,127,61,140,119,194,136,85,6,0,0
./img_data/img_B02_demon_130.jpg,144,122,101,127,61,143,121,100,135,85,6,0,0
./img_data/img_B02_demon_140.jpg,146,123,102,127,61,144,122,195,135,79,7,0,0
./img_data/img_B02_demon_150.jpg,146,124,102,127,85,145,302,101,136,86,7,0,0
./img_data/img_B02_demon_160.jpg,146,292,102,143,85,145,298,195,136,62,8,0,0
./img_data/img_B02_demon_170.jpg,147,292,102,154,85,145,295,195,136,62,9,0,0
./img_data/img_B02_demon_180.jpg,138,124,102,154,80,146,298,195,136,62,9,0,0
./img_data/img_B02_demon_190.jpg,148,124,102,154,87,145,298,195,136,62,10,0,0
./img_data/img_B02_demon_200.jpg,147,124,102,154,80,145,302,195,136,86,10,0,0
./img_data/img_B02_demon_210.jpg,148,123,102,130,80,145,302,209,135,86,11,0,0
./img_data/img_B02_demon_220.jpg,10000,124,102,130,79,145,184,209,135,86,11,0,0
./img_data/img_B02_demon_230.jpg,314,123,102,130,88,145,184,209,135,83,12,0,0
./img_data/img_B02_demon_240.jpg,146,185,102,130,88,145,184,209,135,80,13,0,0
./img_data/img_B02_demon_250.jpg,146,185,102,127,84,145,183,10000,135,86,13,0,0
./img_data/img_B02_demon_260.jpg,10000,185,203,127,10000,145,184,210,135,80,14,0,0
./img_data/img_B02_demon_270.jpg,10000,187,194,127,61,145,187,10000,135,86,14,0,0
./img_data/img_B02_demon_280.jpg,10000,124,194,127,61,310,282,10000,135,86,15,0,0
./img_data/img_B02_demon_290.jpg,10000,124,192,127,61,145,282,10000,135,86,15,0,0
./img_data/img_B02_demon_300.jpg,309,124,192,127,61,10000,282,10000,135,86,16,0,0
./img_data/img_B02_demon_310.jpg,146,124,192,115,61,10000,182,244,135,86,17,0,0
./img_data/img_B02_demon_320.jpg,146,124,192,115,61,10000,183,245,135,86,17,0,0
./img_data/img_B02_demon_330.jpg,146,124,192,127,61,10000,188,245,135,86,18,0,0
./img_data/img_B02_demon_340.jpg,302,124,192,127,61,10000,290,246,135,64,18,0,0
./img_data/img_B02_demon_350.jpg,307,296,102,127,61,10000,301,246,135,87,19,0,0
./img_data/img_B02_demon_360.jpg,147,303,192,127,61,10000,301,247,135,87,19,0,0
./img_data/img_B02_demon_370.jpg,146,295,192,130,90,10000,301,196,95,87,20,0,0
./img_data/img_B02_demon_380.jpg,146,298,197,175,90,145,301,193,135,63,21,0,0
./img_data/img_B02_demon_390.jpg,146,313,192,94,62,145,301,193,94,63,21,0,0
./img_data/img_B02_demon_400.jpg,146,297,192,209,65,240,301,196,94,63,22,0,0
./img_data/img_B02_demon_410.jpg,146,291,194,171,81,239,299,195,135,88,22,0,0
./img_data/img_B02_demon_420.jpg,146,291,194,171,81,239,299,195,135,85,23,0,0
./img_data/img_B02_demon_430.jpg,146,313,161,176,87,245,296,192,93,88,23,0,0
./img_data/img_B02_demon_440.jpg,146,312,202,157,97,245,311,192,135,88,24,0,0
./img_data/img_B02_demon_450.jpg,238,291,159,132,99,233,309,191,135,81,25,0,0
./img_data/img_B02_demon_460.jpg,146,290,202,132,100,249,315,158,135,88,25,0,0
./img_data/img_B02_demon_470.jpg,146,287,193,177,75,10000,10000,191,135,88,26,0,0
./img_data/img_B02_demon_480.jpg,10000,287,202,212,75,10000,10000,191,135,88,26,0,3167
./img_data/img_B02_demon_490.jpg,10000,288,190,213,75,10000,10000,191,135,88,27,0,5120
./img_data/img_B02_demon_500.jpg,146,288,190,131,75,10000,315,191,135,89,27,0,5120
./img_data/img_B02_demon_510.jpg,10000,287,190,131,75,10000,315,191,135,89,28,0,8372
./img_data/img_B02_demon_520.jpg,10000,263,189,159,63,10000,308,220,135,89,29,0,9672
./img_data/img_B02_demon_530.jpg,10000,287,190,158,63,10000,310,190,135,89,29,0,10323
./img_data/img_B02_demon_540.jpg,10000,287,188,156,63,10000,10000,220,135,89,30,0,10974
./img_data/img_B02_demon_550.jpg,10000,288,188,156,63,10000,10000,220,135,89,30,0,10974
./img_data/img_B02_demon_560.jpg,10000,312,190,131,63,10000,314,220,135,81,31,0,12923
./img_data/img_B02_demon_570.jpg,10000,300,187,156,63,10000,309,220,135,82,31,0,12923
./img_data/img_B02_demon_580.jpg,10000,251,190,156,75,10000,10000,146,135,90,32,0,12923
./img_data/img_B02_demon_590.jpg,10000,301,190,156,75,10000,10000,145,135,90,32,0,15527
./img_data/img_B02_demon_600.jpg,10000,301,190,157,75,10000,315,144,135,87,33,0,15527
./img_data/img_B02_demon_610.jpg,10000,244,142,157,75,10000,316,201,135,91,34,0,16176
./img_data/img_B02_demon_620.jpg,10000,291,191,157,75,10000,10000,141,135,88,34,0,16176
./img_data/img_B02_demon_630.jpg,10000,239,139,157,88,10000,10000,140,135,91,35,0,15527
./img_data/img_B02_demon_640.jpg,10000,235,137,158,89,10000,10000,138,135,91,35,0,15527
./img_data/img_B02_demon_650.jpg,10000,289,136,158,83,10000,317,137,135,83,36,0,15527
./img_data/img_B02_demon_660.jpg,10000,232,135,158,10000,10000,317,136,135,92,36,0,15527
./img_data/img_B02_demon_670.jpg,10000,227,132,159,65,10000,230,133,135,92,37,0,15527
./img_data/img_B02_demon_680.jpg,10000,223,133,160,65,10000,315,201,135,92,38,0,16176
./img_data/img_B02_demon_690.jpg,10000,223,189,131,65,10000,227,131,135,92,38,0,16176
./img_data/img_B02_demon_700.jpg,10000,297,204,140,85,10000,221,129,135,63,39,0,17476
./img_data/img_B02_demon_710.jpg,10000,213,215,141,62,10000,10000,128,135,64,39,0,19427
./img_data/img_B02_demon_720.jpg,10000,213,215,141,96,10000,218,125,135,64,40,0,21381
./img_data/img_B02_demon_730.jpg,10000,209,205,127,95,10000,315,124,136,94,40,0,22679
./img_data/img_B02_demon_740.jpg,10000,202,206,128,76,10000,317,124,136,63,41,0,23330
./img_data/img_B02_demon_750.jpg,10000,202,206,128,76,10000,209,202,136,63,42,0,23981
./img_data/img_B02_demon_760.jpg,10000,195,190,142,98,10000,204,203,137,96,42,0,24632
./img_data/img_B02_demon_770.jpg,10000,194,190,142,98,10000,204,203,137,96,43,0,25934
