img,left_15,left_30,left_45,left_60,left_75,right_15,right_30,right_45,right_60,right_75,speed,label,steer
./img_data/img_C01_karjen_0.jpg,0,0,0,0,0,0,0,0,0,0,0,2,0
./img_data/img_C01_karjen_10.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
./img_data/img_C01_karjen_20.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
./img_data/img_C01_karjen_30.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0
./img_data/img_C01_karjen_40.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0
./img_data/img_C01_karjen_50.jpg,0,0,0,0,0,0,0,0,0,0,2,0,0
./img_data/img_C01_karjen_60.jpg,0,0,0,0,0,0,0,0,0,0,2,0,0
./img_data/img_C01_karjen_70.jpg,0,0,0,0,0,0,0,0,0,0,3,0,0
./img_data/img_C01_karjen_80.jpg,0,0,0,0,0,0,0,0,0,0,3,0,0
./img_data/img_C01_karjen_90.jpg,0,0,0,0,0,0,0,0,0,0,4,0,0
./img_data/img_C01_karjen_100.jpg,0,0,0,0,0,0,0,0,0,0,5,0,0
./img_data/img_C01_karjen_110.jpg,0,0,0,0,0,0,0,0,0,0,5,0,0
./img_data/img_C01_karjen_120.jpg,0,0,0,0,0,0,0,0,0,0,6,0,0
./img_data/img_C01_karjen_130.jpg,0,0,0,0,0,0,0,0,0,0,6,0,0
./img_data/img_C01_karjen_140.jpg,0,0,0,0,0,0,0,0,0,0,7,0,0
./img_data/img_C01_karjen_150.jpg,0,0,0,0,0,0,0,0,0,0,7,0,0
./img_data/img_C01_karjen_160.jpg,0,0,0,0,0,0,0,0,0,0,8,0,0
./img_data/img_C01_karjen_170.jpg,0,0,0,0,0,0,0,0,0,0,9,0,0
./img_data/img_C01_karjen_180.jpg,0,0,0,0,0,0,0,0,0,0,9,0,0
./img_data/img_C01_karjen_190.jpg,0,0,0,0,0,0,0,0,0,0,10,0,0
./img_data/img_C01_karjen_200.jpg,0,0,0,0,0,0,0,0,0,0,10,0,0
./img_data/img_C01_karjen_210.jpg,0,0,0,0,0,0,0,0,0,0,11,0,0
./img_data/img_C01_karjen_220.jpg,0,0,0,0,0,0,0,0,0,0,11,0,0
./img_data/img_C01_karjen_230.jpg,0,0,0,0,0,0,0,0,0,0,12,0,0
./img_data/img_C01_karjen_240.jpg,0,0,0,0,0,0,0,0,0,0,13,0,0
./img_data/img_C01_karjen_250.jpg,0,0,0,0,0,0,0,0,0,0,13,0,0
./img_data/img_C01_karjen_260.jpg,0,0,0,0,0,0,0,0,0,0,14,0,0
./img_data/img_C01_karjen_270.jpg,0,0,0,0,0,0,0,0,0,0,14,0,0
./img_data/img_C01_karjen_280.jpg,0,0,0,0,0,0,0,0,0,0,15,0,0
./img_data/img_C01_karjen_290.jpg,0,0,0,0,0,0,0,0,0,0,15,0,0
./img_data/img_C01_karjen_300.jpg,0,0,0,0,0,0,0,0,0,0,16,0,0
./img_data/img_C01_karjen_310.jpg,0,0,0,0,0,0,0,0,0,0,17,0,0
./img_data/img_C01_karjen_320.jpg,0,0,0,0,0,0,0,0,0,0,17,0,0
./img_data/img_C01_karjen_330.jpg,0,0,0,0,0,0,0,0,0,0,18,0,0
./img_data/img_C01_karjen_340.jpg,0,0,0,0,0,0,0,0,0,0,18,0,0
./img_data/img_C01_karjen_350.jpg,0,0,0,0,0,0,0,0,0,0,19,0,0
./img_data/img_C01_karjen_360.jpg,0,0,0,0,0,0,0,0,0,0,19,0,0
./img_data/img_C01_karjen_370.jpg,0,0,0,0,0,0,0,0,0,0,20,0,0
./img_data/img_C01_karjen_380.jpg,0,0,0,0,0,0,0,0,0,0,21,0,0
./img_data/img_C01_karjen_390.jpg,0,0,0,0,0,0,0,0,0,0,21,0,0
./img_data/img_C01_karjen_400.jpg,0,0,0,0,0,0,0,0,0,0,22,0,0
./img_data/img_C01_karjen_410.jpg,0,0,0,0,0,0,0,0,0,0,22,0,0
./img_data/img_C01_karjen_420.jpg,0,0,0,0,0,0,0,0,0,0,23,0,0
./img_data/img_C01_karjen_430.jpg,0,0,0,0,0,0,0,0,0,0,23,0,0
./img_data/img_C01_karjen_440.jpg,0,0,0,0,0,0,0,0,0,0,24,0,0
./img_data/img_C01_karjen_450.jpg,0,0,0,0,0,0,0,0,0,0,25,0,0
./img_data/img_C01_karjen_460.jpg,0,0,0,0,0,0,0,0,0,0,25,0,0
./img_data/img_C01_karjen_470.jpg,0,0,0,0,0,0,0,0,0,0,26,0,0
./img_data/img_C01_karjen_480.jpg,0,0,0,0,0,0,0,0,0,0,26,0,0
./img_data/img_C01_karjen_490.jpg,0,0,0,0,0,0,0,0,0,0,27,0,0
./img_data/img_C01_karjen_500.jpg,0,0,0,0,0,0,0,0,0,0,27,0,0
./img_data/img_C01_karjen_510.jpg,0,0,0,0,0,0,0,0,0,0,28,0,0
./img_data/img_C01_karjen_520.jpg,0,0,0,0,0,0,0,0,0,0,29,0,0
./img_data/img_C01_karjen_530.jpg,0,0,0,0,0,0,0,0,0,0,29,0,0
./img_data/img_C01_karjen_540.jpg,0,0,0,0,0,0,0,0,0,0,30,0,0
./img_data/img_C01_karjen_550.jpg,0,0,0,0,0,0,0,0,0,0,30,0,0
./img_data/img_C01_karjen_560.jpg,0,0,0,0,0,0,0,0,0,0,31,0,0
./img_data/img_C01_karjen_570.jpg,0,0,0,0,0,0,0,0,0,0,31,0,0
./img_data/img_C01_karjen_580.jpg,0,0,0,0,0,0,0,0,0,0,32,0,0
./img_data/img_C01_karjen_590.jpg,0,0,0,0,0,0,0,0,0,0,32,0,0
./img_data/img_C01_karjen_600.jpg,0,0,0,0,0,0,0,0,0,0,33,0,0
./img_data/img_C01_karjen_610.jpg,10000,244,142,129,62,10000,245,142,121,63,34,0,0
./img_data/img_C01_karjen_620.jpg,10000,242,213,129,62,10000,287,202,121,63,34,0,0
./img_data/img_C01_karjen_630.jpg,10000,315,213,129,62,10000,287,202,121,63,35,0,0
./img_data/img_C01_karjen_640.jpg,10000,237,138,129,62,10000,237,138,121,63,35,0,0
./img_data/img_C01_karjen_650.jpg,0,0,0,0,0,0,0,0,0,0,36,0,0
./img_data/img_C01_karjen_660.jpg,0,0,0,0,0,0,0,0,0,0,36,0,0
./img_data/img_C01_karjen_670.jpg,0,0,0,0,0,0,0,0,0,0,37,0,0
./img_data/img_C01_karjen_680.jpg,0,0,0,0,0,0,0,0,0,0,38,0,0
./img_data/img_C01_karjen_690.jpg,0,0,0,0,0,0,0,0,0,0,38,0,0
./img_data/img_C01_karjen_700.jpg,0,0,0,0,0,0,0,0,0,0,39,0,0
./img_data/img_C01_karjen_710.jpg,0,0,0,0,0,0,0,0,0,0,39,0,0
./img_data/img_C01_karjen_720.jpg,0,0,0,0,0,0,0,0,0,0,40,0,0
./img_data/img_C01_karjen_730.jpg,0,0,0,0,0,0,0,0,0,0,40,0,0
./img_data/img_C01_karjen_740.jpg,0,0,0,0,0,0,0,0,0,0,41,0,0
./img_data/img_C01_karjen_750.jpg,0,0,0,0,0,0,0,0,0,0,42,0,0
./img_data/img_C01_karjen_760.jpg,0,0,0,0,0,0,0,0,0,0,42,0,0
./img_data/img_C01_karjen_770.jpg,0,0,0,0,0,0,0,0,0,0,43,0,0
./img_data/img_C01_karjen_780.jpg,0,0,0,0,0,0,0,0,0,0,43,0,0
./img_data/img_C01_karjen_790.jpg,0,0,0,0,0,0,0,0,0,0,44,0,0
./img_data/img_C01_karjen_800.jpg,0,0,0,0,0,0,0,0,0,0,45,0,0
./img_data/img_C01_karjen_810.jpg,0,0,0,0,0,0,0,0,0,0,45,0,0
./img_data/img_C01_karjen_820.jpg,0,0,0,0,0,0,0,0,0,0,46,0,0
./img_data/img_C01_karjen_830.jpg,0,0,0,0,0,0,0,0,0,0,46,0,0
./img_data/img_C01_karjen_840.jpg,0,0,0,0,0,0,0,0,0,0,47,0,0
./img_data/img_C01_karjen_850.jpg,10000,304,219,163,64,10000,310,218,139,68,48,0,0
./img_data/img_C01_karjen_860.jpg,319,305,220,141,65,319,313,193,133,68,48,0,0
./img_data/img_C01_karjen_870.jpg,300,307,227,137,69,300,319,241,141,68,49,0,0
./img_data/img_C01_karjen_880.jpg,281,310,228,131,66,281,10000,234,137,67,49,0,0
./img_data/img_C01_karjen_890.jpg,280,310,228,131,65,281,10000,233,137,67,50,0,0
