img,left_15,left_30,left_45,left_60,left_75,right_15,right_30,right_45,right_60,right_75,speed,label,steer
./img_data/img_A06_xander_0.jpg,7,6,5,4,4,46,12,67,136,3,0,2,0
./img_data/img_A06_xander_10.jpg,1,1,1,1,1,1,1,1,1,1,0,0,0
./img_data/img_A06_xander_20.jpg,1,1,1,1,1,1,1,1,1,1,0,0,0
./img_data/img_A06_xander_30.jpg,1,1,1,1,1,1,1,1,1,1,1,0,0
./img_data/img_A06_xander_40.jpg,1,1,1,1,1,1,1,1,1,1,1,0,0
./img_data/img_A06_xander_50.jpg,1,1,1,1,1,1,1,1,1,1,2,0,0
./img_data/img_A06_xander_60.jpg,1,1,1,1,1,1,1,1,1,1,2,0,0
./img_data/img_A06_xander_70.jpg,1,1,1,1,1,1,1,1,1,1,3,0,0
./img_data/img_A06_xander_80.jpg,1,1,1,1,1,1,1,1,1,1,3,0,0
./img_data/img_A06_xander_90.jpg,1,1,1,1,1,1,1,1,1,1,4,0,0
./img_data/img_A06_xander_100.jpg,1,1,1,1,1,1,1,1,1,1,5,0,0
./img_data/img_A06_xander_110.jpg,1,1,1,1,1,1,1,1,1,1,5,0,0
./img_data/img_A06_xander_120.jpg,1,1,1,1,1,1,1,1,1,1,6,0,0
./img_data/img_A06_xander_130.jpg,1,1,1,1,1,1,1,1,1,1,6,0,0
./img_data/img_A06_xander_140.jpg,1,1,1,1,1,1,1,1,1,1,7,0,0
./img_data/img_A06_xander_150.jpg,1,1,1,1,1,1,1,1,1,1,7,0,0
./img_data/img_A06_xander_160.jpg,1,1,1,1,1,1,1,1,1,1,8,0,0
./img_data/img_A06_xander_170.jpg,1,1,1,1,1,1,1,1,1,1,9,0,0
./img_data/img_A06_xander_180.jpg,1,1,1,1,1,1,1,1,1,1,9,0,0
./img_data/img_A06_xander_190.jpg,1,1,1,1,1,1,1,1,1,1,10,0,0
./img_data/img_A06_xander_200.jpg,1,1,1,1,1,1,1,1,1,1,10,0,0
