img,left_15,left_30,left_45,left_60,left_75,right_15,right_30,right_45,right_60,right_75,speed,label,steer
./img_data/img_A03_andrea_0.jpg,131,112,196,129,72,132,10000,189,131,62,0,2,0
./img_data/img_A03_andrea_10.jpg,131,112,196,129,72,132,10000,189,131,62,0,0,0
./img_data/img_A03_andrea_20.jpg,253,112,196,129,72,132,277,189,131,76,0,0,0
./img_data/img_A03_andrea_30.jpg,253,112,196,129,72,132,277,189,131,76,0,0,0
./img_data/img_A03_andrea_40.jpg,132,113,202,129,72,133,114,189,144,76,1,0,0
./img_data/img_A03_andrea_50.jpg,132,113,202,129,72,133,114,189,144,76,1,0,0
./img_data/img_A03_andrea_60.jpg,133,279,197,129,72,134,115,96,131,76,2,0,0
./img_data/img_A03_andrea_70.jpg,259,114,198,129,72,136,116,195,131,76,3,0,0
./img_data/img_A03_andrea_80.jpg,259,115,194,129,72,136,116,193,131,75,3,0,0
./img_data/img_A03_andrea_90.jpg,136,116,200,129,72,137,117,193,131,75,4,0,0
./img_data/img_A03_andrea_100.jpg,266,289,201,129,72,140,119,193,127,62,5,0,0
./img_data/img_A03_andrea_110.jpg,268,288,98,129,72,141,119,196,127,62,5,0,0
./img_data/img_A03_andrea_120.jpg,141,119,99,128,72,142,121,100,127,62,6,0,0
./img_data/img_A03_andrea_130.jpg,274,293,205,128,72,143,122,191,127,62,6,0,0
./img_data/img_A03_andrea_140.jpg,144,299,209,128,72,145,123,194,127,62,7,0,0
./img_data/img_A03_andrea_150.jpg,145,301,209,128,72,146,123,194,127,62,7,0,0
./img_data/img_A03_andrea_160.jpg,145,122,207,128,64,146,123,102,129,75,8,0,0
./img_data/img_A03_andrea_170.jpg,145,122,207,128,64,146,123,102,150,75,9,0,0
./img_data/img_A03_andrea_180.jpg,145,122,207,128,64,146,123,102,150,75,9,0,0
./img_data/img_A03_andrea_190.jpg,145,122,208,128,64,146,123,102,150,75,10,0,0
./img_data/img_A03_andrea_200.jpg,145,122,208,128,64,146,123,197,150,75,10,0,0
./img_data/img_A03_andrea_210.jpg,145,122,209,128,72,146,123,197,132,75,11,0,0
./img_data/img_A03_andrea_220.jpg,145,122,195,128,72,146,123,197,132,75,11,0,0
./img_data/img_A03_andrea_230.jpg,145,122,212,128,72,146,123,197,132,75,12,0,0
./img_data/img_A03_andrea_240.jpg,144,183,10000,128,72,146,185,197,132,75,13,0,0
./img_data/img_A03_andrea_250.jpg,145,183,10000,128,72,146,186,197,132,62,13,0,0
