img,left_15,left_30,left_45,left_60,left_75,right_15,right_30,right_45,right_60,right_75,speed,label,steer
./img_data/img_A01_GF_0.jpg,0,0,0,0,0,0,0,0,0,0,0,2,0
./img_data/img_A01_GF_10.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1736
./img_data/img_A01_GF_20.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1736
./img_data/img_A01_GF_30.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1736
./img_data/img_A01_GF_40.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1736
./img_data/img_A01_GF_50.jpg,0,0,0,0,0,0,0,0,0,0,2,0,1736
./img_data/img_A01_GF_60.jpg,0,0,0,0,0,0,0,0,0,0,2,0,2935
./img_data/img_A01_GF_70.jpg,0,0,0,0,0,0,0,0,0,0,3,0,2935
./img_data/img_A01_GF_80.jpg,0,0,0,0,0,0,0,0,0,0,3,0,2935
./img_data/img_A01_GF_90.jpg,0,0,0,0,0,0,0,0,0,0,4,0,2935
./img_data/img_A01_GF_100.jpg,0,0,0,0,0,0,0,0,0,0,5,0,2935
./img_data/img_A01_GF_110.jpg,0,0,0,0,0,0,0,0,0,0,5,0,2935
./img_data/img_A01_GF_120.jpg,0,0,0,0,0,0,0,0,0,0,6,0,2935
./img_data/img_A01_GF_130.jpg,0,0,0,0,0,0,0,0,0,0,6,0,2935
./img_data/img_A01_GF_140.jpg,0,0,0,0,0,0,0,0,0,0,7,0,4160
./img_data/img_A01_GF_150.jpg,0,0,0,0,0,0,0,0,0,0,7,0,4160
./img_data/img_A01_GF_160.jpg,0,0,0,0,0,0,0,0,0,0,8,0,4160
./img_data/img_A01_GF_170.jpg,0,0,0,0,0,0,0,0,0,0,9,0,4160
./img_data/img_A01_GF_180.jpg,0,0,0,0,0,0,0,0,0,0,9,0,4160
./img_data/img_A01_GF_190.jpg,0,0,0,0,0,0,0,0,0,0,10,0,4160
./img_data/img_A01_GF_200.jpg,0,0,0,0,0,0,0,0,0,0,10,0,4160
./img_data/img_A01_GF_210.jpg,0,0,0,0,0,0,0,0,0,0,10,0,4160
./img_data/img_A01_GF_220.jpg,0,0,0,0,0,0,0,0,0,0,11,0,5342
./img_data/img_A01_GF_230.jpg,0,0,0,0,0,0,0,0,0,0,11,0,5342
./img_data/img_A01_GF_240.jpg,0,0,0,0,0,0,0,0,0,0,13,0,5342
./img_data/img_A01_GF_250.jpg,0,0,0,0,0,0,0,0,0,0,13,0,5342
./img_data/img_A01_GF_260.jpg,0,0,0,0,0,0,0,0,0,0,14,0,5342
./img_data/img_A01_GF_270.jpg,0,0,0,0,0,0,0,0,0,0,14,0,5342
./img_data/img_A01_GF_280.jpg,0,0,0,0,0,0,0,0,0,0,15,0,5342
./img_data/img_A01_GF_290.jpg,0,0,0,0,0,0,0,0,0,0,15,0,6553
./img_data/img_A01_GF_300.jpg,0,0,0,0,0,0,0,0,0,0,16,0,6553
./img_data/img_A01_GF_310.jpg,0,0,0,0,0,0,0,0,0,0,17,0,6553
./img_data/img_A01_GF_320.jpg,0,0,0,0,0,0,0,0,0,0,17,0,6553
./img_data/img_A01_GF_330.jpg,0,0,0,0,0,0,0,0,0,0,18,0,6553
./img_data/img_A01_GF_340.jpg,0,0,0,0,0,0,0,0,0,0,18,0,6553
./img_data/img_A01_GF_350.jpg,0,0,0,0,0,0,0,0,0,0,19,0,6553
./img_data/img_A01_GF_360.jpg,0,0,0,0,0,0,0,0,0,0,19,0,6553
./img_data/img_A01_GF_370.jpg,0,0,0,0,0,0,0,0,0,0,20,0,6553
./img_data/img_A01_GF_380.jpg,0,0,0,0,0,0,0,0,0,0,21,0,6553
./img_data/img_A01_GF_390.jpg,0,0,0,0,0,0,0,0,0,0,21,0,6553
./img_data/img_A01_GF_400.jpg,0,0,0,0,0,0,0,0,0,0,22,0,6553
./img_data/img_A01_GF_410.jpg,0,0,0,0,0,0,0,0,0,0,22,0,6553
./img_data/img_A01_GF_420.jpg,0,0,0,0,0,0,0,0,0,0,23,0,6553
./img_data/img_A01_GF_430.jpg,0,0,0,0,0,0,0,0,0,0,23,0,6553
./img_data/img_A01_GF_440.jpg,0,0,0,0,0,0,0,0,0,0,24,0,6553
./img_data/img_A01_GF_450.jpg,0,0,0,0,0,0,0,0,0,0,25,0,6553
./img_data/img_A01_GF_460.jpg,0,0,0,0,0,0,0,0,0,0,25,0,6553
./img_data/img_A01_GF_470.jpg,0,0,0,0,0,0,0,0,0,0,26,0,7748
./img_data/img_A01_GF_480.jpg,0,0,0,0,0,0,0,0,0,0,26,0,7748
./img_data/img_A01_GF_490.jpg,0,0,0,0,0,0,0,0,0,0,26,0,7748
./img_data/img_A01_GF_500.jpg,0,0,0,0,0,0,0,0,0,0,27,0,7748
./img_data/img_A01_GF_510.jpg,0,0,0,0,0,0,0,0,0,0,27,0,7748
./img_data/img_A01_GF_520.jpg,0,0,0,0,0,0,0,0,0,0,28,0,7748
./img_data/img_A01_GF_530.jpg,0,0,0,0,0,0,0,0,0,0,29,0,7748
./img_data/img_A01_GF_540.jpg,0,0,0,0,0,0,0,0,0,0,30,0,7748
./img_data/img_A01_GF_550.jpg,0,0,0,0,0,0,0,0,0,0,30,0,7748
./img_data/img_A01_GF_560.jpg,0,0,0,0,0,0,0,0,0,0,31,0,7748
./img_data/img_A01_GF_570.jpg,0,0,0,0,0,0,0,0,0,0,31,0,7748
