img,left_15,left_30,left_45,left_60,left_75,right_15,right_30,right_45,right_60,right_75,speed,label,steer
./img_data/img_A01_arian_0.jpg,255,277,201,126,82,131,277,196,126,64,0,2,0
./img_data/img_A01_arian_10.jpg,255,277,201,126,82,131,277,196,126,64,0,0,9968
./img_data/img_A01_arian_20.jpg,255,277,201,126,82,131,277,196,126,64,0,0,9968
./img_data/img_A01_arian_30.jpg,255,10000,201,126,84,131,113,190,126,64,1,0,9968
./img_data/img_A01_arian_40.jpg,257,291,198,126,84,123,113,197,126,64,1,0,11037
./img_data/img_A01_arian_50.jpg,258,280,198,126,84,125,114,193,126,64,2,0,11037
./img_data/img_A01_arian_60.jpg,259,116,199,126,86,133,10000,193,126,64,2,0,11037
./img_data/img_A01_arian_70.jpg,261,117,200,126,84,134,10000,193,126,64,3,0,11037
./img_data/img_A01_arian_80.jpg,138,286,200,126,86,135,116,193,126,64,3,0,11037
./img_data/img_A01_arian_90.jpg,138,286,200,126,86,135,116,193,126,64,3,0,11037
./img_data/img_A01_arian_100.jpg,267,119,202,126,10000,137,289,194,126,64,4,0,11037
./img_data/img_A01_arian_110.jpg,267,119,202,126,10000,137,289,194,126,64,4,0,11037
./img_data/img_A01_arian_120.jpg,273,121,204,126,10000,141,119,201,126,64,6,0,11037
./img_data/img_A01_arian_130.jpg,273,121,204,126,10000,141,119,201,126,64,6,0,11037
./img_data/img_A01_arian_140.jpg,278,292,206,126,10000,142,120,201,126,64,7,0,11037
./img_data/img_A01_arian_150.jpg,148,293,208,126,85,143,121,203,126,64,7,0,11037
./img_data/img_A01_arian_160.jpg,281,125,208,126,85,143,122,205,126,64,8,0,11037
./img_data/img_A01_arian_170.jpg,281,125,209,126,83,143,121,195,126,64,8,0,11037
./img_data/img_A01_arian_180.jpg,282,303,209,126,83,143,121,207,126,64,9,0,11037
./img_data/img_A01_arian_190.jpg,283,292,210,126,85,290,121,207,126,64,10,0,11037
./img_data/img_A01_arian_200.jpg,285,292,211,126,10000,295,121,208,126,64,10,0,11037
./img_data/img_A01_arian_210.jpg,236,263,213,126,85,144,121,209,126,64,11,0,11037
./img_data/img_A01_arian_220.jpg,297,263,215,126,85,231,121,210,126,64,11,0,11037
./img_data/img_A01_arian_230.jpg,236,263,269,126,85,142,301,210,126,64,12,0,11037
./img_data/img_A01_arian_240.jpg,150,265,269,126,84,142,120,214,126,64,12,0,11037
./img_data/img_A01_arian_250.jpg,150,271,269,126,97,142,183,253,126,64,13,0,11037
./img_data/img_A01_arian_260.jpg,10000,189,269,134,97,142,183,260,126,64,14,0,11037
./img_data/img_A01_arian_270.jpg,289,285,221,133,95,141,182,271,126,64,14,0,11037
./img_data/img_A01_arian_280.jpg,283,10000,269,133,10000,141,186,271,126,64,15,0,11037
./img_data/img_A01_arian_290.jpg,279,303,247,133,97,141,119,194,126,64,15,0,11037
./img_data/img_A01_arian_300.jpg,279,303,247,133,97,141,119,194,126,64,15,0,11037
./img_data/img_A01_arian_310.jpg,285,185,259,126,80,140,119,194,126,64,16,0,11037
./img_data/img_A01_arian_320.jpg,285,185,259,126,80,140,119,194,126,64,16,0,11037
./img_data/img_A01_arian_330.jpg,297,303,245,126,83,140,284,271,126,64,18,0,11037
./img_data/img_A01_arian_340.jpg,309,303,245,126,86,139,178,271,126,64,18,0,11037
./img_data/img_A01_arian_350.jpg,316,304,245,126,97,10000,186,253,126,64,19,0,11037
./img_data/img_A01_arian_360.jpg,10000,299,245,126,85,10000,299,243,126,64,19,0,11037
./img_data/img_A01_arian_370.jpg,154,299,246,126,98,10000,300,243,126,64,20,0,11037
./img_data/img_A01_arian_380.jpg,154,319,247,126,87,10000,299,243,126,64,20,0,11037
./img_data/img_A01_arian_390.jpg,248,303,245,126,87,137,299,243,95,64,21,0,11037
./img_data/img_A01_arian_400.jpg,248,303,246,129,99,137,295,244,126,64,22,0,11037
./img_data/img_A01_arian_410.jpg,248,299,246,129,87,10000,295,244,126,63,22,0,11037
./img_data/img_A01_arian_420.jpg,248,10000,247,129,85,233,317,244,126,63,23,0,11037
./img_data/img_A01_arian_430.jpg,241,310,245,129,85,233,298,245,126,63,23,0,11037
./img_data/img_A01_arian_440.jpg,245,314,246,133,100,231,296,245,93,63,24,0,11037
./img_data/img_A01_arian_450.jpg,242,10000,245,133,10000,233,292,248,125,63,24,0,11037
./img_data/img_A01_arian_460.jpg,10000,10000,247,125,88,242,313,248,125,63,25,0,11037
./img_data/img_A01_arian_470.jpg,10000,312,209,125,88,230,302,251,125,63,26,0,11037
./img_data/img_A01_arian_480.jpg,10000,312,209,125,10000,238,306,246,125,63,26,0,11037
